Vmag,Plx,e_Plx,B-V,SpType,Distance (parsecs),Distance (light years),Amag,Temperature (K),Luminosity (Sun=1),Radius (Sun=1),target
7.42,0.009550000000000001,0.76,0.191,A1Vs,104.71204188481674,341.52460732984287,2.3200168579187324,8233.319579563858,10.280003365323093,1.5790713622735897,0.0
8.26,0.0016899999999999999,1.27,1.052,G4V:p,591.7159763313609,1929.9171597633135,-0.6005664769316326,4621.258665534203,151.43511467911088,19.237463751227466,0.0
7.71,0.00505,0.64,1.093,K0III,198.01980198019803,645.8534653465347,1.2264568905933073,4529.9965860761895,28.146036320806253,8.631135754792085,1.0
7.39,0.0047599999999999995,0.99,0.99,K0III,210.0840336134454,685.2016806722689,0.7780347636024656,4766.876781934012,42.53888424299002,9.582531821760327,1.0
7.78,0.00479,0.99,1.123,K0III,208.76826722338205,680.910229645094,1.1816775670728168,4465.583341670682,29.331142048906568,9.066990558030906,1.0
7.47,0.0020099999999999996,0.96,1.62,M3III,497.51243781094536,1622.6666666666667,-1.0140197128975563,3621.5070533815237,221.6194563376139,37.894863480773346,1.0
8.82,0.01857,0.95,0.666,G5V,53.85029617662897,175.63597199784599,5.1640595186989025,5720.585402490921,0.7488178571394254,0.8827997960539709,0.0
9.73,0.006889999999999999,1.46,0.725,G5V,145.1378809869376,473.3759071117562,3.9210961095381283,5517.591829378902,2.352672933745424,1.6820415259432377,0.0
7.36,0.00425,0.72,0.993,K0III,235.2941176470588,767.4258823529411,0.5019446502515583,4759.60801139827,54.855747814132414,10.915000784171022,1.0
7.36,0.0023,0.82,1.444,K3/K4III,434.7826086956522,1418.0695652173913,-0.8313608199120344,3879.728362204643,187.302825121506,30.354605963969714,1.0
6.99,0.00425,0.78,1.187,K0III,235.2941176470588,767.4258823529411,0.13194465025155822,4334.393977085326,77.12978839835584,15.606638705334664,1.0
5.55,0.00875,0.8,0.901,G5III,114.28571428571428,372.7497142857142,0.26004026511156564,4993.736746172879,68.5462805224193,11.083980013293377,1.0
9.91,0.0055899999999999995,1.7,0.353,A9/F0V,178.89087656529517,583.4633273703041,3.647059039432116,7140.835626793466,3.0281430274666086,1.1393186185249151,0.0
9.67,0.00219,1.68,0.524,F3/F5V,456.62100456621005,1489.296803652968,1.3722205742005915,6282.006031517798,24.610008874955266,4.196761238471476,0.0
8.6,0.0018700000000000001,1.29,1.1,K1III,534.75935828877,1744.1497326203207,-0.040791967317504785,4514.792642720805,90.43088621831846,15.575351310194925,1.0
9.37,0.00618,1.34,0.507,F6V,161.81229773462783,527.7605177993527,3.3249423754440786,6357.311055327577,4.074018997510172,1.6673227540303026,0.0
9.99,0.00792,1.61,0.646,G5/G6V,126.26262626262627,411.8131313131313,4.483625907947467,5793.079693336562,1.4013597414021595,1.1776354956984885,0.0
7.51,0.02485,0.92,0.595,G0V,40.241448692152915,131.24989939637825,4.486631965346755,5987.189979065372,1.397485189231113,1.1009880471469855,0.0
8.99,0.01299,0.94,0.585,F8V,76.98229407236336,251.08237105465741,4.55804575536514,6026.903140414548,1.3085240159386522,1.0513746469909975,0.0
9.57,0.0015400000000000001,1.37,1.812,M1/M2,649.3506493506493,2117.896103896104,0.5076036041823162,3377.5185625182858,54.57057857353621,21.61916245980701,0.0
8.55,0.00419,1.14,1.357,K3III,238.6634844868735,778.4152744630071,1.6610701148314764,4022.0939255827907,18.861314385460954,8.96265409660161,1.0
6.62,0.0029,0.77,1.531,K5III,344.82758620689657,1124.6758620689654,-1.06801001050522,3747.467017668264,232.91851052389904,36.28118294018398,1.0
8.51,0.0018,0.83,1.576,K3III,555.5555555555555,1811.9777777777776,-0.2136374744834697,3682.6626572128844,106.03640367280084,25.348875236878307,1.0
9.67,0.01305,1.67,0.633,G3V,76.62835249042145,249.92796934865896,5.248052558371499,5841.266925975904,0.6930729940263527,0.8145738395783707,0.0
7.9,0.00439,0.96,-0.03,B9V,227.79043280182233,742.9521640091116,1.1123226012106073,10515.561781448858,31.265901799718627,1.68820660914307,0.0
9.82,0.00566,1.65,0.418,F2V,176.67844522968198,576.2473498233215,3.584082155941358,6785.819911004338,3.208980940349088,1.2987751915798587,0.0
5.98,0.0493,1.05,0.687,G5V,20.28397565922921,66.15740365111562,4.44423459638615,5646.525937576086,1.4531356631459371,1.2622503531497151,0.0
7.6,0.00235,1.15,1.539,M...,425.531914893617,1387.8978723404255,-0.5446606886413186,3735.773653017839,143.83489990480422,28.68970634440492,0.0
12.17,0.05692,2.73,1.55,M4,17.568517217146873,57.30077301475755,10.946324457061234,3719.818455748119,0.003643092657976304,0.1456286065382948,0.0
8.75,0.00724,1.32,0.487,F6/F7V,138.12154696132598,450.49171270718233,3.0486928309857353,6448.441918845357,5.254396812021466,1.840377537190373,0.0
8.35,0.00811,0.91,0.624,G1V,123.30456226880396,402.1652281134402,2.8951042710557795,5875.134233597396,6.052827423079048,2.379570813050536,0.0
5.57,0.00332,0.54,-0.023,B9III,301.2048192771084,982.3975903614456,-1.8243095814798185,10421.504734668133,467.4378035471007,6.645935636397534,1.0
9.85,0.0046,1.18,0.526,F6V,217.3913043478261,709.0347826086957,3.1637891584078695,6273.272881143872,4.725897920604918,1.8442036816314473,0.0
9.03,0.00363,1.27,1.349,K1/K2III:,275.4820936639118,898.5013774104682,1.8295331251805615,4035.734409615233,16.15052892548865,8.237649217664602,1.0
9.76,0.0029,1.34,1.39,M6e,344.82758620689657,1124.6758620689654,2.0719899894947797,3966.828688903021,12.918259496041214,7.625532671793293,0.0
9.35,0.00391,1.56,0.41,F2V,255.7544757033248,834.1585677749359,2.3108837869793337,6827.435710804812,10.366842135131991,2.3060200491911247,0.0
6.68,0.00513,0.79,0.986,G9III,194.9317738791423,635.7816764132554,0.23058682555908128,4776.605012850675,70.43122949187826,12.28001931079247,1.0
9.69,0.01002,3.4,0.578,F6V,99.80039920159682,325.5049900199601,4.694338607656134,6055.04114452875,1.154156115070384,0.9782574328337762,0.0
6.07,0.07298,0.75,0.752,K0V,13.702384214853383,44.691148259797195,5.386019295143148,5429.730751587964,0.610368738304127,0.8846971478406672,0.0
7.71,0.005019999999999999,0.87,1.038,G8III,199.20318725099605,649.7131474103586,1.2135185857250965,4653.315238332711,28.48344832904882,8.228608658310327,1.0
8.56,0.00561,1.12,0.548,F7V,178.25311942959001,581.3832442067736,2.304814306280809,6178.907041144341,10.424957124345639,2.823377118642056,0.0
9.83,0.0023,10.4,0.587,G2/G3V,434.7826086956522,1418.0695652173913,1.6386391800879654,6018.915262428434,19.255035691004085,4.043810361560088,0.0
10.18,0.0007700000000000001,1.61,0.58,F5V,1298.7012987012986,4235.792207792208,-0.38754637413759063,6046.972924424451,124.45677688127861,10.185639514655513,0.0
6.91,0.00369,0.8,1.123,K0III,271.00271002710025,883.891598915989,-0.25486816920469835,4465.583341670682,110.14055680425184,17.57002222009655,1.0
8.79,0.00116,1.17,1.234,K3III,862.0689655172414,2811.6896551724135,-0.8877100538654084,4243.079226783708,197.2804371266008,26.045626225394457,1.0
10.24,0.00382,3.43,0.402,F2/F3V,261.78010471204186,853.8115183246072,3.150316814558545,6869.609713098875,4.784904498760795,1.5474890484328,0.0
7.62,0.00373,0.94,0.955,G8III,268.0965147453083,874.4128686327077,0.4785441590434365,4853.4453144401205,56.050867218427484,10.610747060981705,1.0
8.3,0.00043,1.15,1.552,M...,2325.5813953488373,7585.023255813953,-3.5326577221020656,3716.932700830959,2254.5667034631415,114.74062835014439,0.0
9.52,0.0044,1.07,0.19,A0V,227.27272727272725,741.2636363636362,2.737263382430937,8241.214577063694,6.999945311730556,1.3005287413840807,0.0
8.68,0.00789,2.34,0.529,F5V,126.7427122940431,413.3789607097592,3.1653850160471,6260.222136267419,4.718956713045076,1.8505404562999852,0.0
8.65,0.00433,1.16,0.061,A1V,230.9468822170901,753.2471131639724,1.8324394817668281,9422.936975494651,16.10735414025363,1.5090186452210945,0.0
8.41,0.00514,1.01,0.405,F3V,194.5525291828794,634.5447470817121,1.964815594976379,6853.728300608523,14.258497440684518,2.683726090165894,0.0
8.86,0.00328,1.1,1.552,M5,304.8780487804878,994.3780487804877,1.4393692185583955,3716.932700830959,23.13408423448087,11.62282866297878,0.0
9.31,0.00651,1.2,0.226,A9V,153.60983102918587,501.0076804915514,3.3779049428409618,7967.094933834219,3.8800562604027085,1.03603422446131,0.0
10.28,0.00634,2.0,0.503,F3V,157.72870662460568,514.4416403785489,4.2904462894086635,6375.314140191938,1.674254536029609,1.0628271466876533,0.0
8.23,0.01718,1.0,0.599,F8/G0V,58.20721769499418,189.8463329452852,4.4051157974761175,5971.461669160834,1.5064463899636547,1.1491338496403243,0.0
8.52,0.0022,1.24,1.084,K1III,454.5454545454545,1482.5272727272725,0.23211340411103087,4549.703515239823,70.33227059938038,13.525900903389,1.0
7.48,0.00287,0.87,1.532,K5III,348.4320557491289,1136.4320557491287,-0.2305905163300377,3746.0011903569207,107.70508468452459,24.690924767789255,1.0
7.06,0.02063,0.91,0.463,F5V,48.47309743092584,158.09791565681047,3.6324961398657574,6561.602109895485,3.0690328997505425,1.3584262457634637,0.0
8.53,0.00721,1.14,0.909,K0V,138.69625520110955,452.3661581137308,2.819676323597144,4972.41308826234,6.488278313154775,3.4394215532038195,0.0
8.4,0.00219,0.77,1.014,G8III,456.62100456621005,1489.296803652968,0.10222057420059194,4709.374122196646,79.27053154032672,13.402461677305135,1.0
8.7,0.030760000000000003,1.21,0.798,K0V,32.50975292587776,106.03250975292588,6.139931655646967,5286.7087555232765,0.30480868529614374,0.6594744468485035,0.0
8.37,0.00886,1.46,0.595,F7V,112.86681715575621,368.1218961625282,3.107168609435253,5987.189979065372,4.978890284694472,2.0781422659438813,0.0
7.5,0.0025,0.69,1.703,M1III,400.0,1304.624,-0.5102999566398125,3511.6917833337834,139.35417439297296,31.958198024339346,1.0
8.19,0.00821,0.99,0.584,F8/G0V,121.8026796589525,397.2667478684531,2.761715785597203,6030.905632789332,6.844058070063686,2.4013023832380744,0.0
8.66,0.0023799999999999997,0.88,0.79,G3III,420.1680672268908,1370.4033613445379,0.5428847852825598,5311.003662742578,52.82580037794275,8.602504651007246,1.0
6.83,0.00784,0.65,1.158,K1/K2III,127.55102040816327,416.015306122449,1.3015803134221926,4392.823418542202,26.264423626003577,8.866485749435562,1.0
9.06,0.0016,1.32,1.074,M2III:,625.0,2038.475,0.08059991327962557,4571.812794777759,80.86489643714997,14.363431743036708,1.0
8.79,0.00421,1.16,1.127,K2III,237.52969121140143,774.7173396674584,1.9114104791783406,4457.139998090821,14.977378608648905,6.503698925395475,1.0
6.43,0.006690000000000001,0.92,-0.146,B8IIIsp...,149.47683109118086,487.5276532137518,0.557130588839116,12409.277335193046,52.13720726964596,1.565438374742238,1.0
5.93,0.01245,0.74,0.141,A1V,80.32128514056225,261.9726907630522,1.4058467571587752,8649.669831221829,23.859497735860156,2.1796495047778106,0.0
8.21,0.0035,1.11,1.087,K0/K1III,285.7142857142857,931.8742857142856,0.9303402217513792,4543.114527329833,36.971231012540436,9.835119939316069,1.0
8.85,0.00779,2.24,0.631,G3:V: + G2:,128.36970474967907,418.68549422336326,3.307687288362821,5848.756764712992,4.13928266466765,1.9855942034824625,0.0
7.79,0.00117,0.67,1.45,K3III,854.7008547008546,2787.658119658119,-1.869070691269191,3870.2956395244883,487.11138082666497,49.19046545012959,1.0
7.85,0.01066,0.99,0.505,F5V,93.80863039399625,305.9624765478424,2.988786023452767,6366.29885586778,5.552461943969964,1.9409923613710633,0.0
7.18,0.00895,0.6,0.156,A3V,111.73184357541899,364.4201117318435,1.93911517657956,8519.954100708685,14.60003609150614,1.7573470208169812,0.0
9.72,0.00643,1.39,0.434,F3/F5V,155.52099533437013,507.2410575427682,3.7610548646211104,6704.2170297243065,2.72632768775716,1.2264447043525724,0.0
9.77,0.00667,1.5,0.306,A8/A9V,149.92503748125938,488.9895052473763,3.890629169582745,7423.943766267737,2.4196264992612417,0.9422364352221604,0.0
8.84,0.00437,1.17,1.042,K0III,228.8329519450801,746.3524027459954,2.0424071848521095,4644.108498501637,13.275079361037164,5.639867787596805,1.0
5.67,0.01002,0.71,1.119,K1III,99.80039920159682,325.5049900199601,0.6743386076561348,4474.060364102422,46.802015590098776,11.409948255091667,1.0
8.36,0.00242,0.93,1.113,K1IIICN...,413.22314049586777,1347.7520661157023,0.27907682990215577,4486.839504802614,67.35491122110489,13.610016102244435,1.0
8.74,0.0019199999999999998,0.83,1.227,K2III,520.8333333333334,1698.7291666666667,0.15650614351774905,4256.423179732712,75.40454827906049,16.001630844680335,1.0
6.18,0.00325,0.96,1.366,K2III,307.6923076923077,1003.556923076923,-1.260583195105628,4006.862895775092,278.12067710878387,34.67869526945926,1.0
10.16,0.005679999999999999,2.36,0.393,F5V,176.05633802816902,574.2183098591549,3.9317416785550936,6917.7375107109165,2.3297178573764064,1.0648258395842156,0.0
7.04,0.03618,1.02,0.624,G2/G3V,27.639579878385852,90.14814814814815,4.8323428126189745,5875.134233597396,1.0163958308528689,0.9751039710409141,0.0
5.99,0.009789999999999998,0.92,1.034,G8III:,102.1450459652707,333.1521961184883,0.9439134590156888,4662.560527320384,36.51191539472511,9.279475252179267,1.0
8.22,0.0035,1.43,1.064,K1III,285.7142857142857,931.8742857142856,0.940340221751379,4594.149429058323,36.632276729235244,9.573633480287391,1.0
9.86,0.007730000000000001,3.35,0.789,K0V,129.36610608020698,421.93531694695986,4.300897469591624,5314.057247068927,1.6582156596462558,1.5223801891127562,0.0
8.89,0.0028,1.1,1.179,K1III,357.14285714285717,1164.8428571428572,1.1257901567110977,4350.349039107418,30.88047253490018,9.802770563101912,1.0
9.43,0.00152,1.51,0.47,F2V,657.8947368421052,2145.7631578947367,0.3392179397238628,6528.155383829912,63.72543725903388,6.253606078591978,0.0
7.59,0.02515,0.97,0.626,G2V,39.761431411530815,129.68429423459244,4.59268994695973,5867.57180466523,1.2674301125852114,1.0916923314269587,0.0
9.86,0.0023,1.46,0.157,A3III,434.7826086956522,1418.0695652173913,1.6686391800879647,8511.458759005045,18.73028251215061,1.9944320320463191,1.0
9.23,0.00065,1.34,0.988,K0III,1538.4615384615386,5017.784615384616,-1.7054332167857211,4771.735663226478,418.960700193472,30.011587163676552,1.0
10.73,0.04564,1.92,1.46,M0,21.910604732690622,71.46275197195442,9.026728178730886,3854.6800562527155,0.021345617776754748,0.32827118703914765,0.0
7.59,0.0076,0.89,0.508,F3/F5V,131.57894736842104,429.1526315789473,1.9940679614039567,6352.827420303602,13.879467856434884,3.0818206982667187,0.0
6.41,0.00217,0.63,0.998,G3II,460.8294930875576,1503.0230414746543,-1.9077013307573516,4747.545240656517,504.75488683660205,33.27799232842893,1.0
6.11,0.00242,0.79,1.664,M0/M1IIICNp,413.22314049586777,1347.7520661157023,-1.9709231700978433,3562.420234560194,535.019077302709,60.84843477248577,1.0
7.38,0.00289,0.71,1.326,K3III,346.0207612456747,1128.5674740484426,-0.3155107862172608,4075.494327381757,116.46738230827762,21.691852681034327,1.0
7.88,0.005030000000000001,0.85,0.473,F3V,198.80715705765405,648.4214711729621,1.3878399252796365,6513.933703222605,24.258504842309737,3.875256217141823,0.0
9.1,0.00319,0.96,1.113,K0III,313.4796238244514,1022.4326018808775,1.6189534152859046,4486.839504802614,19.60733792876329,7.343165593276701,1.0
8.65,0.006860000000000001,1.05,0.471,F3V,145.77259475218656,475.4460641399416,2.8316205785337587,6523.407364544044,6.417291520544191,1.9873847828155873,0.0
8.41,0.016239999999999997,0.7,0.588,G2V,61.57635467980297,200.83497536945816,4.462930124525783,6014.92985129542,1.4283280009521158,1.1028283366293665,0.0
9.55,0.00478,1.13,0.473,F5V,209.20502092050208,682.3347280334727,2.947139483060594,6513.933703222605,5.769580095570837,1.8899073330182183,0.0
6.24,0.0077800000000000005,0.81,0.976,K0III,128.53470437017995,419.2236503856041,0.6948979849484456,4801.110025544659,45.924116080373615,9.815041962204257,1.0
9.27,0.00025,1.21,1.146,K1III,4000.0,13046.24,-3.740299956639813,4417.487704269367,2729.7318224050005,89.38494302014456,1.0
7.13,0.00316,0.96,1.64,M2III,316.4556962025316,1032.1392405063289,-0.3715645869079802,3594.399505081432,122.63821896180974,28.616419970092167,1.0
9.14,0.0026,1.43,1.053,K1III,384.61538461538464,1254.446153846154,1.2148667398540898,4618.986698981167,28.448102498670984,8.346190703815708,1.0
7.21,0.00786,1.07,1.087,K0III,127.22646310432569,414.95674300254444,1.6871127301970388,4543.114527329833,18.41428701097824,6.941049775574062,1.0
7.72,0.01822,0.95,0.62,G0V,54.88474204171241,179.0098792535675,4.022741863184898,5890.322012321262,2.1424132949200243,1.4084084675857844,0.0
6.47,0.00865,0.94,0.242,A4Vm,115.60693641618498,377.05895953757226,1.1550805373240705,7851.577099621505,30.05853327322373,2.9691023466631945,0.0
5.57,0.01117,0.72,1.043,G9III,89.52551477170994,291.99283795881826,0.8102658655780459,4641.812807489934,41.29463709159543,9.956957581107789,1.0
11.65,0.0225,2.96,1.26,M1,44.44444444444444,144.95822222222222,8.410912590556812,4194.273288699762,0.03763873023137277,0.36817907954795526,0.0
9.2,0.00835,1.16,0.811,G8V,119.76047904191617,390.6059880239521,3.8084323774180096,5247.729703306565,2.609919120240933,1.9585095084714539,0.0
9.32,0.00432,1.37,0.549,F6V,231.48148148148147,754.9907407407406,2.49741873407456,6174.690258703779,8.730367115910722,2.5872653622901307,0.0
8.21,0.00298,1.01,1.339,K3III,335.5704697986577,1094.48322147651,0.5810813203812772,4052.921409906206,50.99968243588356,14.5145122442481,1.0
7.05,0.00315,0.72,-0.122,B5V,317.46031746031747,1035.4158730158729,-0.4584472310519976,11956.561440093128,132.85530244962524,2.691732644339544,0.0
9.26,0.00675,1.19,0.671,G3V,148.14814814814815,483.1940740740741,3.4065188641551245,5702.764173000684,3.7791354183506316,1.9956320821524811,0.0
9.3,0.00436,1.46,0.972,K2III,229.3577981651376,748.0642201834862,2.4974324463429305,4810.986555454773,8.730256856733227,4.261870990926197,1.0
8.89,0.00197,1.11,1.033,G8III,507.61421319796955,1655.6142131979695,0.36233113080796464,4664.877902396948,62.38318551717843,12.117367699135395,1.0
9.6,0.00775,1.28,0.446,F6V,129.03225806451613,420.8464516129032,4.046508512531551,6644.396553608211,2.096025659594868,1.0948188945447224,0.0
7.07,0.019280000000000002,0.79,0.644,G2III,51.86721991701244,169.1680497925311,3.495535147834061,5800.437593085512,3.4816566558179107,1.851511987858287,1.0
5.42,0.01457,1.34,0.414,F3V,68.63417982155113,223.85449553877828,1.2372977588499507,6806.558765443766,27.866401904962338,3.8039984071512594,0.0
9.11,0.011890000000000001,1.31,0.83,G8/K0V,84.10428931875525,274.31118587047933,4.485909273093457,5191.846537978043,1.3984156987919556,1.4646353988845278,0.0
8.24,0.0014199999999999998,1.15,0.08,B5V,704.2253521126761,2296.8732394366198,-0.9985582780847189,9225.6595386702,218.48584780130622,5.797915528150563,0.0
3.88,0.023280000000000002,0.98,1.013,K0III,42.955326460481096,140.10137457044672,0.7149148798892542,4711.740843614084,45.08520492890178,10.097394134233266,1.0
7.94,0.013800000000000002,1.3,0.66,G3V,72.46376811594202,236.34492753623184,3.639395432006183,5742.128942309952,3.0495926145836565,1.768194793674137,0.0
